-131,15
-131,16
-131,42
-131,43
-131,45
-131,46
-131,47
-131,48
-131,49
-130,-52
-130,-51
-130,-50
-130,-47
-130,-46
-130,-45
-130,14
-130,15
-130,45
-130,46
-130,50
-130,51
-129,-54
-129,-53
-129,-49
-129,-48
-129,14
-129,15
-129,47
-129,48
-129,49
-129,53
-129,54
-128,-56
-128,-55
-128,-52
-128,-51
-128,-50
-128,13
-128,14
-128,15
-128,50
-128,51
-128,52
-128,53
-128,54
-128,55
-128,56
-127,-58
-127,-57
-127,-55
-127,-54
-127,-53
-127,13
-127,14
-127,15
-127,52
-127,53
-127,54
-127,56
-127,57
-127,58
-126,-61
-126,-60
-126,-59
-126,-56
-126,-55
-126,13
-126,14
-126,15
-126,55
-126,56
-126,59
-126,60
-125,-63
-125,-62
-125,-61
-125,-59
-125,-58
-125,-57
-125,13
-125,14
-125,15
-125,57
-125,58
-125,61
-125,62
-124,-65
-124,-64
-124,-61
-124,-60
-124,13
-124,14
-124,15
-124,59
-124,60
-124,61
-124,63
-124,64
-123,-67
-123,-66
-123,-63
-123,-62
-123,-61
-123,13
-123,14
-123,15
-123,61
-123,62
-123,65
-123,66
-122,-68
-122,-66
-122,-65
-122,-64
-122,13
-122,14
-122,15
-122,63
-122,64
-122,67
-122,68
-121,-70
-121,-69
-121,-68
-121,-66
-121,13
-121,14
-121,65
-121,66
-121,68
-121,69
-121,70
-120,-72
-120,-71
-120,-68
-120,-67
-120,13
-120,14
-120,67
-120,68
-120,71
-119,-73
-119,-71
-119,-70
-119,-69
-119,12
-119,13
-119,14
-119,69
-119,70
-119,72
-119,73
-118,-75
-118,-74
-118,-71
-118,12
-118,13
-118,14
-118,70
-118,71
-118,74
-118,75
-117,-77
-117,-76
-117,-75
-117,-73
-117,-72
-117,12
-117,14
-117,72
-117,73
-117,75
-117,76
-116,-78
-116,-77
-116,-76
-116,-75
-116,-74
-116,12
-116,13
-116,14
-116,74
-116,77
-116,78
-115,-79
-115,-78
-115,-76
-115,-75
-115,12
-115,13
-115,14
-115,75
-115,76
-115,77
-115,79
-114,-81
-114,-80
-114,-77
-114,12
-114,13
-114,14
-114,77
-114,79
-114,80
-113,-82
-113,-79
-113,-78
-113,-14
-113,-13
-113,-12
-113,-11
-113,-10
-113,-9
-113,-8
-113,-7
-113,-6
-113,-5
-113,-1
-113,0
-113,5
-113,7
-113,8
-113,9
-113,10
-113,11
-113,13
-113,14
-113,78
-113,79
-113,81
-113,82
-112,-84
-112,-83
-112,-82
-112,-80
-112,-21
-112,-20
-112,-19
-112,-18
-112,-17
-112,-16
-112,-8
-112,-7
-112,-6
-112,-5
-112,-4
-112,-3
-112,-2
-112,-1
-112,0
-112,1
-112,2
-112,3
-112,4
-112,5
-112,6
-112,7
-112,12
-112,15
-112,17
-112,18
-112,19
-112,20
-112,79
-112,80
-112,81
-112,83
-111,-85
-111,-83
-111,-82
-111,-81
-111,-26
-111,-25
-111,-24
-111,-23
-111,-22
-111,-17
-111,-16
-111,-15
-111,-14
-111,-13
-111,-12
-111,-11
-111,10
-111,11
-111,12
-111,13
-111,14
-111,15
-111,16
-111,18
-111,22
-111,23
-111,24
-111,25
-111,81
-111,84
-110,-86
-110,-85
-110,-83
-110,-26
-110,-25
-110,-24
-110,-23
-110,-22
-110,-21
-110,-20
-110,-19
-110,18
-110,19
-110,20
-110,21
-110,22
-110,26
-110,27
-110,28
-110,29
-110,82
-110,85
-110,86
-109,-87
-109,-84
-109,-26
-109,-25
-109,-24
-109,-23
-109,23
-109,24
-109,25
-109,26
-109,29
-109,30
-109,31
-109,32
-109,33
-109,84
-109,87
-108,-89
-108,-88
-108,-86
-108,-85
-108,-26
-108,-25
-108,-24
-108,27
-108,28
-108,29
-108,30
-108,34
-108,35
-108,36
-108,85
-108,86
-108,88
-107,-90
-107,-89
-107,-87
-107,-25
-107,-24
-107,31
-107,32
-107,33
-107,34
-107,37
-107,38
-107,86
-107,87
-107,89
-106,-91
-106,-90
-106,-88
-106,-25
-106,-24
-106,-23
-106,34
-106,35
-106,36
-106,39
-106,40
-106,41
-106,87
-106,88
-106,91
-105,-92
-105,-89
-105,-25
-105,-23
-105,37
-105,38
-105,39
-105,42
-105,43
-105,44
-105,89
-105,90
-105,91
-105,92
-104,-93
-104,-91
-104,-90
-104,-25
-104,-23
-104,40
-104,41
-104,44
-104,45
-104,46
-104,89
-104,90
-104,93
-103,-94
-103,-92
-103,-91
-103,-25
-103,-24
-103,-23
-103,42
-103,43
-103,44
-103,47
-103,48
-103,91
-103,94
-102,-95
-102,-93
-102,-92
-102,-24
-102,-23
-102,45
-102,46
-102,49
-102,50
-102,92
-102,95
-101,-97
-101,-96
-101,-94
-101,-52
-101,-24
-101,-23
-101,-22
-101,47
-101,48
-101,51
-101,52
-101,93
-101,94
-101,96
-100,-97
-100,-95
-100,-94
-100,-54
-100,-52
-100,-24
-100,-23
-100,-22
-100,49
-100,50
-100,53
-100,54
-100,94
-100,95
-100,97
-99,-99
-99,-97
-99,-96
-99,-56
-99,-55
-99,-52
-99,-51
-99,-24
-99,-23
-99,-22
-99,51
-99,52
-99,55
-99,56
-99,95
-99,98
-98,-100
-98,-97
-98,-58
-98,-57
-98,-54
-98,-53
-98,-23
-98,-22
-98,53
-98,54
-98,57
-98,96
-98,97
-98,99
-97,-101
-97,-100
-97,-98
-97,-60
-97,-59
-97,-56
-97,-55
-97,-23
-97,-22
-97,-21
-97,55
-97,59
-97,97
-97,100
-96,-101
-96,-99
-96,-61
-96,-59
-96,-58
-96,-57
-96,-23
-96,-22
-96,-21
-96,56
-96,57
-96,58
-96,60
-96,61
-96,98
-96,101
-95,-102
-95,-100
-95,-63
-95,-62
-95,-59
-95,-23
-95,-22
-95,-21
-95,58
-95,59
-95,62
-95,99
-95,100
-95,102
-94,-103
-94,-101
-94,-64
-94,-61
-94,-60
-94,-23
-94,-22
-94,-21
-94,60
-94,61
-94,63
-94,64
-94,100
-94,103
-93,-104
-93,-102
-93,-66
-93,-65
-93,-63
-93,-62
-93,-22
-93,-21
-93,61
-93,62
-93,65
-93,101
-93,103
-93,104
-92,-105
-92,-103
-92,-102
-92,-67
-92,-66
-92,-64
-92,-63
-92,-22
-92,-21
-92,-20
-92,63
-92,66
-92,67
-92,102
-92,105
-91,-106
-91,-103
-91,-68
-91,-65
-91,-22
-91,-21
-91,-20
-91,64
-91,65
-91,67
-91,68
-91,103
-91,104
-91,105
-90,-107
-90,-106
-90,-105
-90,-104
-90,-70
-90,-69
-90,-66
-90,-22
-90,-21
-90,-20
-90,66
-90,68
-90,69
-90,104
-90,106
-89,-108
-89,-107
-89,-105
-89,-71
-89,-68
-89,-67
-89,-22
-89,-21
-89,-20
-89,67
-89,70
-89,105
-89,107
-88,-108
-88,-106
-88,-72
-88,-71
-88,-69
-88,-21
-88,-20
-88,-4
-88,-3
-88,-2
-88,-1
-88,0
-88,1
-88,2
-88,68
-88,69
-88,71
-88,72
-88,105
-88,106
-88,108
-87,-109
-87,-107
-87,-73
-87,-70
-87,-21
-87,-20
-87,-19
-87,-14
-87,-13
-87,-12
-87,-11
-87,-10
-87,-9
-87,-8
-87,-5
-87,2
-87,70
-87,73
-87,106
-87,109
-86,-110
-86,-108
-86,-107
-86,-74
-86,-73
-86,-71
-86,-21
-86,-20
-86,-19
-86,-18
-86,-17
-86,-16
-86,-15
-86,-13
-86,-9
-86,-8
-86,-7
-86,-6
-86,-5
-86,-4
-86,-3
-86,-2
-86,-1
-86,0
-86,1
-86,2
-86,71
-86,73
-86,74
-86,107
-86,109
-86,110
-85,-111
-85,-110
-85,-108
-85,-75
-85,-73
-85,-72
-85,-23
-85,-22
-85,-21
-85,-20
-85,-18
-85,-17
-85,-15
-85,-14
-85,-13
-85,-12
-85,-11
-85,72
-85,75
-85,108
-85,110
-84,-111
-84,-109
-84,-77
-84,-74
-84,-26
-84,-25
-84,-24
-84,-21
-84,-20
-84,-19
-84,-18
-84,-17
-84,-16
-84,27
-84,73
-84,76
-84,109
-84,111
-83,-112
-83,-110
-83,-78
-83,-75
-83,-29
-83,-28
-83,-27
-83,-24
-83,-23
-83,-22
-83,-21
-83,27
-83,28
-83,29
-83,74
-83,75
-83,77
-83,109
-83,110
-83,111
-83,112
-82,-113
-82,-79
-82,-77
-82,-76
-82,-32
-82,-31
-82,-30
-82,-27
-82,-26
-82,-25
-82,26
-82,27
-82,28
-82,29
-82,30
-82,31
-82,32
-82,75
-82,76
-82,78
-82,110
-82,112
-82,113
-81,-114
-81,-113
-81,-111
-81,-80
-81,-78
-81,-77
-81,-34
-81,-33
-81,-30
-81,-29
-81,-28
-81,26
-81,27
-81,28
-81,29
-81,30
-81,32
-81,33
-81,34
-81,76
-81,79
-81,80
-81,111
-81,113
-80,-114
-80,-112
-80,-81
-80,-79
-80,-78
-80,-36
-80,-35
-80,-32
-80,-31
-80,26
-80,27
-80,28
-80,30
-80,31
-80,33
-80,36
-80,77
-80,78
-80,80
-80,81
-80,111
-80,112
-80,114
-79,-115
-79,-113
-79,-82
-79,-79
-79,-39
-79,-38
-79,-37
-79,-34
-79,-33
-79,25
-79,26
-79,27
-79,33
-79,34
-79,35
-79,38
-79,39
-79,78
-79,79
-79,81
-79,112
-79,115
-78,-116
-78,-113
-78,-83
-78,-80
-78,-41
-78,-40
-78,-37
-78,-36
-78,-35
-78,25
-78,26
-78,27
-78,35
-78,36
-78,37
-78,40
-78,79
-78,82
-78,113
-78,114
-78,115
-77,-114
-77,-84
-77,-81
-77,-42
-77,-41
-77,-39
-77,-38
-77,24
-77,25
-77,26
-77,38
-77,39
-77,41
-77,42
-77,81
-77,83
-77,114
-77,116
-76,-117
-76,-115
-76,-85
-76,-84
-76,-82
-76,-44
-76,-43
-76,-41
-76,-40
-76,24
-76,25
-76,26
-76,39
-76,40
-76,42
-76,43
-76,44
-76,82
-76,84
-76,114
-76,117
-75,-118
-75,-117
-75,-115
-75,-86
-75,-85
-75,-83
-75,-46
-75,-45
-75,-43
-75,-42
-75,-41
-75,24
-75,25
-75,26
-75,41
-75,42
-75,45
-75,82
-75,83
-75,85
-75,115
-75,117
-74,-118
-74,-116
-74,-86
-74,-84
-74,-47
-74,-44
-74,-43
-74,23
-74,24
-74,25
-74,43
-74,44
-74,46
-74,47
-74,83
-74,86
-74,116
-74,118
-73,-119
-73,-117
-73,-87
-73,-85
-73,-84
-73,-49
-73,-48
-73,-45
-73,23
-73,24
-73,25
-73,45
-73,47
-73,48
-73,49
-73,84
-73,87
-73,116
-73,118
-72,-120
-72,-118
-72,-117
-72,-88
-72,-87
-72,-85
-72,-50
-72,-47
-72,-46
-72,22
-72,23
-72,24
-72,46
-72,47
-72,48
-72,50
-72,85
-72,87
-72,117
-72,119
-71,-120
-71,-119
-71,-118
-71,-89
-71,-86
-71,-52
-71,-51
-71,-49
-71,-48
-71,22
-71,23
-71,24
-71,48
-71,49
-71,51
-71,52
-71,86
-71,88
-71,117
-71,120
-70,-121
-70,-120
-70,-89
-70,-88
-70,-87
-70,-53
-70,-50
-70,-49
-70,22
-70,23
-70,24
-70,49
-70,50
-70,52
-70,53
-70,86
-70,87
-70,89
-70,118
-70,120
-69,-121
-69,-119
-69,-90
-69,-88
-69,-54
-69,-52
-69,-51
-69,21
-69,22
-69,23
-69,51
-69,53
-69,54
-69,87
-69,88
-69,90
-69,119
-69,121
-68,-122
-68,-121
-68,-120
-68,-91
-68,-89
-68,-88
-68,-55
-68,-52
-68,21
-68,22
-68,23
-68,52
-68,53
-68,55
-68,88
-68,91
-68,119
-68,121
-67,-120
-67,-92
-67,-91
-67,-89
-67,-57
-67,-54
-67,-53
-67,20
-67,21
-67,22
-67,53
-67,55
-67,56
-67,57
-67,89
-67,90
-67,91
-67,120
-67,122
-66,-123
-66,-122
-66,-121
-66,-92
-66,-90
-66,-58
-66,-57
-66,-55
-66,20
-66,21
-66,22
-66,54
-66,55
-66,57
-66,58
-66,90
-66,92
-66,120
-66,121
-66,122
-65,-122
-65,-121
-65,-93
-65,-91
-65,-59
-65,-56
-65,20
-65,21
-65,56
-65,58
-65,59
-65,90
-65,93
-65,121
-65,123
-64,-124
-64,-122
-64,-94
-64,-92
-64,-91
-64,-60
-64,-59
-64,-58
-64,-57
-64,19
-64,20
-64,21
-64,57
-64,60
-64,91
-64,121
-64,122
-63,-123
-63,-122
-63,-95
-63,-92
-63,-61
-63,-59
-63,-58
-63,19
-63,20
-63,21
-63,59
-63,60
-63,61
-63,92
-63,94
-63,122
-63,124
-62,-125
-62,-123
-62,-95
-62,-93
-62,-62
-62,-59
-62,18
-62,19
-62,20
-62,59
-62,62
-62,92
-62,94
-62,95
-62,123
-62,124
-61,-125
-61,-123
-61,-96
-61,-94
-61,-63
-61,-61
-61,-60
-61,-10
-61,-9
-61,-8
-61,-7
-61,-6
-61,-5
-61,-4
-61,-3
-61,-2
-61,-1
-61,0
-61,1
-61,2
-61,3
-61,4
-61,5
-61,6
-61,7
-61,8
-61,9
-61,10
-61,18
-61,19
-61,20
-61,60
-61,62
-61,63
-61,93
-61,95
-61,123
-61,125
-60,-126
-60,-124
-60,-96
-60,-94
-60,-64
-60,-62
-60,-61
-60,-15
-60,-14
-60,-13
-60,-12
-60,-11
-60,-6
-60,-5
-60,-4
-60,-3
-60,-2
-60,-1
-60,0
-60,1
-60,2
-60,3
-60,4
-60,5
-60,6
-60,11
-60,12
-60,13
-60,14
-60,15
-60,18
-60,19
-60,61
-60,63
-60,64
-60,94
-60,96
-60,123
-60,125
-59,-126
-59,-124
-59,-97
-59,-96
-59,-95
-59,-65
-59,-63
-59,-62
-59,-18
-59,-17
-59,-15
-59,-14
-59,-12
-59,-11
-59,-10
-59,-9
-59,-8
-59,-7
-59,7
-59,8
-59,9
-59,10
-59,11
-59,12
-59,14
-59,15
-59,16
-59,17
-59,18
-59,19
-59,62
-59,64
-59,65
-59,94
-59,95
-59,97
-59,124
-59,126
-58,-127
-58,-126
-58,-125
-58,-98
-58,-97
-58,-95
-58,-66
-58,-63
-58,-21
-58,-20
-58,-19
-58,-16
-58,-15
-58,-14
-58,-13
-58,13
-58,14
-58,15
-58,19
-58,20
-58,21
-58,63
-58,64
-58,65
-58,66
-58,95
-58,96
-58,97
-58,124
-58,126
-57,-127
-57,-125
-57,-98
-57,-96
-57,-67
-57,-64
-57,-24
-57,-23
-57,-22
-57,-19
-57,-18
-57,-17
-57,17
-57,18
-57,19
-57,23
-57,64
-57,96
-57,98
-57,125
-57,127
-56,-128
-56,-127
-56,-126
-56,-99
-56,-97
-56,-67
-56,-65
-56,-26
-56,-25
-56,-24
-56,-21
-56,-20
-56,20
-56,21
-56,25
-56,26
-56,65
-56,67
-56,96
-56,98
-56,125
-56,127
-55,-128
-55,-126
-55,-99
-55,-97
-55,-67
-55,-66
-55,-28
-55,-27
-55,-24
-55,-23
-55,22
-55,23
-55,24
-55,26
-55,27
-55,28
-55,65
-55,68
-55,97
-55,99
-55,126
-55,128
-54,-129
-54,-127
-54,-100
-54,-98
-54,-69
-54,-68
-54,-66
-54,-30
-54,-29
-54,-26
-54,-25
-54,25
-54,26
-54,29
-54,30
-54,66
-54,69
-54,97
-54,99
-54,126
-54,127
-54,128
-53,-129
-53,-127
-53,-100
-53,-98
-53,-70
-53,-67
-53,-32
-53,-31
-53,-29
-53,-27
-53,27
-53,28
-53,31
-53,67
-53,69
-53,70
-53,98
-53,100
-53,127
-53,129
-52,-129
-52,-127
-52,-101
-52,-99
-52,-71
-52,-70
-52,-68
-52,-33
-52,-31
-52,-29
-52,-28
-52,29
-52,30
-52,32
-52,33
-52,68
-52,69
-52,70
-52,98
-52,99
-52,100
-52,127
-52,129
-51,-130
-51,-128
-51,-101
-51,-99
-51,-69
-51,-35
-51,-34
-51,-33
-51,-31
-51,-30
-51,-29
-51,-28
-51,30
-51,31
-51,32
-51,33
-51,34
-51,69
-51,71
-51,99
-51,101
-51,127
-51,128
-50,-130
-50,-128
-50,-102
-50,-100
-50,-72
-50,-71
-50,-36
-50,-33
-50,-32
-50,-29
-50,-28
-50,-27
-50,32
-50,34
-50,35
-50,36
-50,69
-50,71
-50,72
-50,99
-50,101
-50,128
-50,130
-49,-130
-49,-129
-49,-102
-49,-100
-49,-73
-49,-72
-49,-70
-49,-38
-49,-37
-49,-34
-49,-29
-49,-28
-49,-27
-49,34
-49,37
-49,70
-49,71
-49,72
-49,100
-49,102
-49,128
-49,130
-48,-131
-48,-129
-48,-103
-48,-102
-48,-101
-48,-73
-48,-71
-48,-39
-48,-38
-48,-36
-48,-35
-48,-28
-48,-26
-48,35
-48,38
-48,71
-48,72
-48,73
-48,100
-48,101
-48,102
-47,-131
-47,-130
-47,-129
-47,-103
-47,-102
-47,-101
-47,-74
-47,-72
-47,-71
-47,-40
-47,-37
-47,-28
-47,-27
-47,-26
-47,-25
-47,36
-47,39
-47,40
-47,71
-47,74
-47,101
-47,103
-47,129
-47,131
-46,-132
-46,-130
-46,-104
-46,-103
-46,-102
-46,-74
-46,-73
-46,-72
-46,-41
-46,-40
-46,-38
-46,-27
-46,-26
-46,-25
-46,37
-46,38
-46,41
-46,72
-46,73
-46,74
-46,102
-46,103
-46,129
-46,131
-45,-132
-45,-130
-45,-104
-45,-103
-45,-102
-45,-75
-45,-73
-45,-42
-45,-41
-45,-39
-45,-26
-45,-25
-45,-24
-45,39
-45,41
-45,42
-45,73
-45,75
-45,102
-45,104
-45,130
-45,131
-45,132
-44,-132
-44,-130
-44,-104
-44,-103
-44,-76
-44,-75
-44,-73
-44,-43
-44,-41
-44,-40
-44,-26
-44,-25
-44,-24
-44,40
-44,42
-44,43
-44,73
-44,75
-44,102
-44,104
-44,130
-44,131
-44,132
-43,-131
-43,-105
-43,-103
-43,-76
-43,-74
-43,-44
-43,-42
-43,-41
-43,-25
-43,-24
-43,-23
-43,41
-43,43
-43,44
-43,74
-43,76
-43,103
-43,129
-43,131
-43,132
-42,-133
-42,-131
-42,-105
-42,-103
-42,-77
-42,-75
-42,-45
-42,-43
-42,-42
-42,-25
-42,-24
-42,-23
-42,-22
-42,42
-42,45
-42,74
-42,77
-42,103
-42,105
-42,125
-42,126
-42,127
-42,128
-42,129
-42,130
-42,131
-42,132
-42,133
-41,-133
-41,-131
-41,-106
-41,-104
-41,-77
-41,-75
-41,-46
-41,-43
-41,-24
-41,-23
-41,-22
-41,43
-41,44
-41,46
-41,75
-41,77
-41,104
-41,105
-41,122
-41,123
-41,124
-41,125
-41,126
-41,127
-41,128
-41,129
-41,130
-41,131
-41,133
-40,-132
-40,-106
-40,-104
-40,-78
-40,-76
-40,-47
-40,-46
-40,-44
-40,-24
-40,-23
-40,-22
-40,-21
-40,44
-40,46
-40,76
-40,77
-40,78
-40,104
-40,105
-40,106
-40,119
-40,120
-40,121
-40,122
-40,123
-40,124
-40,125
-40,126
-40,127
-40,131
-40,133
-39,-134
-39,-132
-39,-106
-39,-104
-39,-78
-39,-76
-39,-48
-39,-47
-39,-45
-39,-23
-39,-22
-39,-21
-39,45
-39,47
-39,76
-39,78
-39,104
-39,105
-39,106
-39,115
-39,116
-39,117
-39,118
-39,119
-39,120
-39,121
-39,122
-39,123
-39,124
-39,132
-39,133
-38,-134
-38,-132
-38,-107
-38,-106
-38,-105
-38,-103
-38,-102
-38,-101
-38,-79
-38,-77
-38,-49
-38,-48
-38,-46
-38,-22
-38,-21
-38,-20
-38,46
-38,48
-38,77
-38,79
-38,105
-38,106
-38,112
-38,113
-38,114
-38,115
-38,116
-38,117
-38,118
-38,119
-38,120
-38,121
-38,132
-38,134
-37,-134
-37,-107
-37,-105
-37,-104
-37,-103
-37,-101
-37,-100
-37,-99
-37,-98
-37,-79
-37,-77
-37,-49
-37,-47
-37,-22
-37,-21
-37,-20
-37,-19
-37,46
-37,47
-37,48
-37,49
-37,77
-37,79
-37,105
-37,107
-37,108
-37,109
-37,110
-37,111
-37,112
-37,113
-37,114
-37,115
-37,116
-37,117
-37,132
-37,134
-36,-135
-36,-133
-36,-107
-36,-105
-36,-103
-36,-102
-36,-101
-36,-100
-36,-98
-36,-97
-36,-96
-36,-95
-36,-80
-36,-78
-36,-50
-36,-48
-36,-47
-36,-21
-36,-20
-36,-19
-36,47
-36,48
-36,77
-36,79
-36,105
-36,106
-36,107
-36,108
-36,109
-36,110
-36,111
-36,112
-36,113
-36,114
-36,133
-36,134
-35,-135
-35,-133
-35,-108
-35,-106
-35,-100
-35,-99
-35,-98
-35,-97
-35,-95
-35,-94
-35,-93
-35,-92
-35,-80
-35,-78
-35,-51
-35,-49
-35,-48
-35,-21
-35,-20
-35,-19
-35,-18
-35,48
-35,50
-35,78
-35,80
-35,106
-35,107
-35,108
-35,109
-35,110
-35,133
-35,134
-34,-135
-34,-133
-34,-108
-34,-106
-34,-97
-34,-96
-34,-95
-34,-94
-34,-93
-34,-92
-34,-91
-34,-90
-34,-89
-34,-80
-34,-79
-34,-51
-34,-50
-34,-49
-34,-20
-34,-19
-34,-18
-34,11
-34,12
-34,49
-34,78
-34,80
-34,106
-34,108
-34,133
-34,135
-33,-135
-33,-134
-33,-108
-33,-107
-33,-94
-33,-93
-33,-92
-33,-91
-33,-90
-33,-89
-33,-88
-33,-87
-33,-86
-33,-81
-33,-79
-33,-52
-33,-50
-33,-19
-33,-18
-33,-17
-33,11
-33,13
-33,14
-33,15
-33,79
-33,81
-33,106
-33,108
-33,133
-33,135
-32,-136
-32,-134
-32,-109
-32,-107
-32,-91
-32,-90
-32,-89
-32,-88
-32,-87
-32,-86
-32,-85
-32,-84
-32,-83
-32,-82
-32,-80
-32,-79
-32,-53
-32,-50
-32,-19
-32,-18
-32,-17
-32,11
-32,12
-32,13
-32,14
-32,16
-32,17
-32,79
-32,81
-32,108
-32,133
-32,135
-31,-136
-31,-134
-31,-109
-31,-107
-31,-87
-31,-86
-31,-85
-31,-84
-31,-82
-31,-81
-31,-80
-31,-53
-31,-51
-31,-18
-31,-17
-31,-16
-31,14
-31,15
-31,19
-31,80
-31,107
-31,109
-31,134
-31,135
-30,-136
-30,-134
-30,-109
-30,-108
-30,-84
-30,-83
-30,-82
-30,-81
-30,-80
-30,-54
-30,-52
-30,-51
-30,-18
-30,-17
-30,-16
-30,-15
-30,16
-30,17
-30,18
-30,20
-30,21
-30,80
-30,82
-30,107
-30,109
-30,134
-30,135
-30,136
-29,-136
-29,-110
-29,-108
-29,-81
-29,-80
-29,-54
-29,-52
-29,-19
-29,-18
-29,-17
-29,-16
-29,-15
-29,18
-29,19
-29,22
-29,80
-29,82
-29,107
-29,109
-29,134
-29,136
-28,-135
-28,-110
-28,-108
-28,-55
-28,-53
-28,-20
-28,-19
-28,-17
-28,-16
-28,20
-28,21
-28,23
-28,24
-28,81
-28,108
-28,134
-28,136
-27,-137
-27,-135
-27,-110
-27,-108
-27,-55
-27,-53
-27,-21
-27,-19
-27,-18
-27,21
-27,22
-27,23
-27,25
-27,81
-27,83
-27,108
-27,110
-27,135
-27,136
-26,-137
-26,-135
-26,-110
-26,-109
-26,-56
-26,-54
-26,-22
-26,-20
-26,-19
-26,23
-26,24
-26,26
-26,81
-26,83
-26,108
-26,110
-26,135
-26,136
-25,-137
-25,-135
-25,-110
-25,-109
-25,-56
-25,-54
-25,-23
-25,-20
-25,24
-25,27
-25,82
-25,83
-25,108
-25,110
-25,135
-25,137
-24,-137
-24,-111
-24,-109
-24,-57
-24,-55
-24,-24
-24,-22
-24,-21
-24,25
-24,27
-24,28
-24,82
-24,84
-24,109
-24,110
-24,135
-24,137
-23,-137
-23,-136
-23,-111
-23,-109
-23,-57
-23,-55
-23,-25
-23,-24
-23,-22
-23,26
-23,29
-23,82
-23,84
-23,109
-23,135
-23,137
-22,-138
-22,-136
-22,-111
-22,-109
-22,-57
-22,-56
-22,-26
-22,-23
-22,27
-22,30
-22,83
-22,84
-22,109
-22,111
-22,135
-22,136
-22,137
-21,-138
-21,-136
-21,-111
-21,-110
-21,-58
-21,-57
-21,-56
-21,-27
-21,-26
-21,-24
-21,28
-21,30
-21,83
-21,84
-21,109
-21,111
-21,136
-21,137
-20,-138
-20,-136
-20,-110
-20,-58
-20,-56
-20,-27
-20,-26
-20,-25
-20,29
-20,31
-20,83
-20,85
-20,109
-20,111
-20,136
-20,137
-19,-138
-19,-136
-19,-112
-19,-110
-19,-58
-19,-57
-19,-28
-19,-26
-19,29
-19,32
-19,83
-19,85
-19,110
-19,111
-19,136
-19,137
-18,-138
-18,-136
-18,-112
-18,-110
-18,-59
-18,-57
-18,-28
-18,-26
-18,30
-18,32
-18,83
-18,85
-18,110
-18,111
-18,136
-18,138
-17,-138
-17,-112
-17,-110
-17,-59
-17,-57
-17,-29
-17,-27
-17,31
-17,33
-17,84
-17,85
-17,110
-17,112
-17,136
-17,138
-16,-138
-16,-137
-16,-112
-16,-110
-16,-59
-16,-58
-16,-30
-16,-27
-16,31
-16,33
-16,84
-16,86
-16,110
-16,112
-16,136
-16,138
-15,-137
-15,-112
-15,-111
-15,-59
-15,-58
-15,-30
-15,-28
-15,32
-15,33
-15,34
-15,84
-15,86
-15,110
-15,112
-15,136
-15,138
-14,-137
-14,-112
-14,-111
-14,-60
-14,-58
-14,-30
-14,-29
-14,32
-14,34
-14,84
-14,86
-14,110
-14,112
-14,136
-14,137
-14,138
-13,-139
-13,-137
-13,-112
-13,-111
-13,-60
-13,-58
-13,-31
-13,-29
-13,34
-13,84
-13,85
-13,86
-13,112
-12,-139
-12,-137
-12,-113
-12,-111
-12,-60
-12,-59
-12,-58
-12,-31
-12,-29
-12,33
-12,35
-12,85
-12,86
-12,111
-12,112
-11,-139
-11,-137
-11,-113
